,Latitude,Longitude,Mosquito_collection_year_end,IR_Test_.mortality,AFR_PPP_2015_adj_v2,X2015_-1ture_Africa_ITN.2015,X2015_-1ture_Africa_PfPR.2015,layer,cells,AFR_PPP_2015_adj_v2.1,X2015_-1ture_Africa_ITN.2015.1,X2015_-1ture_Africa_PfPR.2015.1,layer.1
2023,-0.328158333,34.26666,2013,83.3,5430.034668,0.64789487,0.147082314,2,1527603,5430.034866,0.64789487,0.147082314,2
2061,-0.31,34.27,2013,60,5430.034668,0.64789487,0.147082314,2,1527603,5430.034866,0.64789487,0.147082314,2
2065,-0.31,34.27,2013,71,5430.034668,0.64789487,0.147082314,2,1527603,5430.034866,0.64789487,0.147082314,2
1080,-0.32034,34.90630333,2014,78,9330.822266,0.604734501,0.374331594,4,1527618,9330.821811,0.604734501,0.374331594,4
1133,-0.32034,34.90630333,2014,49,9330.822266,0.604734501,0.374331594,4,1527618,9330.821811,0.604734501,0.374331594,4
2028,-0.32034,34.90630333,2013,95.7,9330.822266,0.604734501,0.374331594,4,1527618,9330.821811,0.604734501,0.374331594,4
1069,-0.34709,34.29523667,2014,57,9899,0.646023619,0.142673776,2,1529285,9899.000343,0.646023619,0.142673776,2
1125,-0.34709,34.29523667,2014,73,9899,0.646023619,0.142673776,2,1529285,9899.000343,0.646023619,0.142673776,2
2087,-0.34709,34.29523667,2013,88.9,9899,0.646023619,0.142673776,2,1529285,9899.000343,0.646023619,0.142673776,2
1067,-0.336608,34.35198,2014,60,2831.707275,0.678483653,0.172828272,2,1529286,2831.707287,0.678483653,0.172828272,2
2020,-0.336608,34.35198,2013,70,2831.707275,0.678483653,0.172828272,2,1529286,2831.707287,0.678483653,0.172828272,2
2084,-0.336608,34.35198,2013,66.7,2831.707275,0.678483653,0.172828272,2,1529286,2831.707287,0.678483653,0.172828272,2
1138,-0.359508,34.46602,2014,60,5479.367676,0.655616633,0.197869837,2,1529289,5479.367724,0.655616633,0.197869837,2
2038,-0.359508,34.46602,2013,97,5479.367676,0.655616633,0.197869837,2,1529289,5479.367724,0.655616633,0.197869837,2
1087,-0.356857,34.683213,2014,84,6905.255859,0.647006647,0.320635945,4,1529294,6905.255971,0.647006647,0.320635945,4
1089,-0.355973,34.702345,2014,75,6905.255859,0.647006647,0.320635945,4,1529294,6905.255971,0.647006647,0.320635945,4
1094,-0.356857,34.683213,2014,80,6905.255859,0.647006647,0.320635945,4,1529294,6905.255971,0.647006647,0.320635945,4
1096,-0.355973,34.702345,2014,67,6905.255859,0.647006647,0.320635945,4,1529294,6905.255971,0.647006647,0.320635945,4
2033,-0.356857,34.683213,2013,86.8,6905.255859,0.647006647,0.320635945,4,1529294,6905.255971,0.647006647,0.320635945,4
2098,-0.356857,34.683213,2013,86.5,6905.255859,0.647006647,0.320635945,4,1529294,6905.255971,0.647006647,0.320635945,4
2102,-0.355973,34.702345,2013,98.1,6905.255859,0.647006647,0.320635945,4,1529294,6905.255971,0.647006647,0.320635945,4
95,-0.348348,34.790085,2016,63,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
1091,-0.352095,34.774177,2014,96,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
1097,-0.348348,34.790085,2014,90,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
1139,-0.348348,34.790085,2014,61,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
1145,-0.352095,34.774177,2014,90,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
2037,-0.356302,34.752652,2013,92,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
2040,-0.348348,34.790085,2013,76,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
2041,-0.352095,34.774177,2013,66.7,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
2103,-0.356302,34.752652,2013,98.4,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
2105,-0.348348,34.790085,2013,96,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
2106,-0.352095,34.774177,2013,97.1,7609.860352,0.641964805,0.335078597,4,1529296,7609.860503,0.641964805,0.335078597,4
1059,-0.34,37.037,2014,84.39,3820.085693,0.428903194,0.044393495,1,1529350,3820.085788,0.428903194,0.044393495,1
1109,-0.34,37.037,2014,31.79,3820.085693,0.428903194,0.044393495,1,1529350,3820.085788,0.428903194,0.044393495,1
1076,-0.394503333,34.29017,2014,62,1820.893066,0.665926957,0.225663662,3,1530965,1820.893014,0.665926957,0.225663662,3
1117,-0.394503333,34.29017,2014,67,1820.893066,0.665926957,0.225663662,3,1530965,1820.893014,0.665926957,0.225663662,3
2022,-0.394503333,34.29017,2013,85.7,1820.893066,0.665926957,0.225663662,3,1530965,1820.893014,0.665926957,0.225663662,3
1093,-0.404915,34.54733,2014,99,9387.546875,0.652471132,0.243523195,3,1530972,9387.546388,0.652471132,0.243523195,3
1099,-0.404915,34.54733,2014,98,9387.546875,0.652471132,0.243523195,3,1530972,9387.546388,0.652471132,0.243523195,3
2044,-0.404915,34.54733,2013,88.5,9387.546875,0.652471132,0.243523195,3,1530972,9387.546388,0.652471132,0.243523195,3
1136,-0.38281,34.648382,2014,87,11423.5752,0.640515111,0.317840874,4,1530974,11423.57542,0.640515111,0.317840874,4
1141,-0.392017,34.62611,2014,97,11423.5752,0.640515111,0.317840874,4,1530974,11423.57542,0.640515111,0.317840874,4
1142,-0.38281,34.648382,2014,84,11423.5752,0.640515111,0.317840874,4,1530974,11423.57542,0.640515111,0.317840874,4
1146,-0.392017,34.62611,2014,100,11423.5752,0.640515111,0.317840874,4,1530974,11423.57542,0.640515111,0.317840874,4
2034,-0.38281,34.648382,2013,60.6,11423.5752,0.640515111,0.317840874,4,1530974,11423.57542,0.640515111,0.317840874,4
2043,-0.392017,34.62611,2013,97.8,11423.5752,0.640515111,0.317840874,4,1530974,11423.57542,0.640515111,0.317840874,4
2099,-0.38281,34.648382,2013,98.3,11423.5752,0.640515111,0.317840874,4,1530974,11423.57542,0.640515111,0.317840874,4
2108,-0.392017,34.62611,2013,95.5,11423.5752,0.640515111,0.317840874,4,1530974,11423.57542,0.640515111,0.317840874,4
1060,-0.41,37.02,2014,79,10647.11719,0.421977834,0.042052984,1,1531031,10647.11752,0.421977834,0.042052984,1
1110,-0.41,37.02,2014,79,10647.11719,0.421977834,0.042052984,1,1531031,10647.11752,0.421977834,0.042052984,1
1061,-0.38,37.16,2014,59.17,16182.30176,0.487756286,0.056217719,1,1531034,16182.3019,0.487756286,0.056217719,1
2000,-0.43,34.21,2013,92,4002.630371,0.652995779,0.152230069,2,1532645,4002.630446,0.652995779,0.152230069,2
2004,-0.43,34.21,2013,100,4002.630371,0.652995779,0.152230069,2,1532645,4002.630446,0.652995779,0.152230069,2
1092,-0.431778,34.481603,2014,97,5914.246094,0.668476801,0.202037588,3,1532651,5914.246196,0.668476801,0.202037588,3
1098,-0.431778,34.481603,2014,99,5914.246094,0.668476801,0.202037588,3,1532651,5914.246196,0.668476801,0.202037588,3
1140,-0.431778,34.481603,2014,3,5914.246094,0.668476801,0.202037588,3,1532651,5914.246196,0.668476801,0.202037588,3
2042,-0.431778,34.481603,2013,96,5914.246094,0.668476801,0.202037588,3,1532651,5914.246196,0.668476801,0.202037588,3
2107,-0.431778,34.481603,2013,100,5914.246094,0.668476801,0.202037588,3,1532651,5914.246196,0.668476801,0.202037588,3
1088,-0.43839,34.506933,2014,97,9205.84668,0.662091345,0.204763591,3,1532652,9205.847028,0.662091345,0.204763591,3
1095,-0.43839,34.506933,2014,95,9205.84668,0.662091345,0.204763591,3,1532652,9205.847028,0.662091345,0.204763591,3
2035,-0.43839,34.506933,2013,97,9205.84668,0.662091345,0.204763591,3,1532652,9205.847028,0.662091345,0.204763591,3
2100,-0.43839,34.506933,2013,100,9205.84668,0.662091345,0.204763591,3,1532652,9205.847028,0.662091345,0.204763591,3
1090,-0.422272,34.565372,2014,90,11003.82617,0.654562981,0.263898164,3,1532653,11003.82569,0.654562981,0.263898164,3
1144,-0.422272,34.565372,2014,96,11003.82617,0.654562981,0.263898164,3,1532653,11003.82569,0.654562981,0.263898164,3
2039,-0.422272,34.565372,2013,92,11003.82617,0.654562981,0.263898164,3,1532653,11003.82569,0.654562981,0.263898164,3
2104,-0.422272,34.565372,2013,99.2,11003.82617,0.654562981,0.263898164,3,1532653,11003.82569,0.654562981,0.263898164,3
96,-0.441923,34.618988,2016,76.8,9415.381836,0.65773659,0.293860257,3,1532654,9415.381513,0.65773659,0.293860257,3
1137,-0.441923,34.618988,2014,66,9415.381836,0.65773659,0.293860257,3,1532654,9415.381513,0.65773659,0.293860257,3
1143,-0.441923,34.618988,2014,53,9415.381836,0.65773659,0.293860257,3,1532654,9415.381513,0.65773659,0.293860257,3
2036,-0.441923,34.618988,2013,98,9415.381836,0.65773659,0.293860257,3,1532654,9415.381513,0.65773659,0.293860257,3
2101,-0.441923,34.618988,2013,96.2,9415.381836,0.65773659,0.293860257,3,1532654,9415.381513,0.65773659,0.293860257,3
1984,-0.4667,34.85,2013,96,14854.52148,0.620540211,0.46028766,5,1534341,14854.52111,0.620540211,0.46028766,5
2002,-0.4667,34.85,2013,92,14854.52148,0.620540211,0.46028766,5,1534341,14854.52111,0.620540211,0.46028766,5
1058,-0.50585,34.73359,2014,70,22625.78906,0.64394283,0.4123106,5,1536019,22625.78894,0.64394283,0.4123106,5
1929,-0.50585,34.73359,2013,96,22625.78906,0.64394283,0.4123106,5,1536019,22625.78894,0.64394283,0.4123106,5
1930,-0.50585,34.73359,2013,92,22625.78906,0.64394283,0.4123106,5,1536019,22625.78894,0.64394283,0.4123106,5
1933,-0.50585,34.73359,2013,96,22625.78906,0.64394283,0.4123106,5,1536019,22625.78894,0.64394283,0.4123106,5
1934,-0.50585,34.73359,2013,92,22625.78906,0.64394283,0.4123106,5,1536019,22625.78894,0.64394283,0.4123106,5
1999,-0.5047,34.917,2013,70,21127.97656,0.608268878,0.366569668,4,1536024,21127.97681,0.608268878,0.366569668,4
2003,-0.5047,34.917,2013,55,21127.97656,0.608268878,0.366569668,4,1536024,21127.97681,0.608268878,0.366569668,4
2006,-0.5047,34.917,2013,73.3,21127.97656,0.608268878,0.366569668,4,1536024,21127.97681,0.608268878,0.366569668,4
2068,-0.5047,34.917,2013,54.7,21127.97656,0.608268878,0.366569668,4,1536024,21127.97681,0.608268878,0.366569668,4
99,-0.575649,34.801695,2016,91.3,26812,0.646214968,0.390691489,4,1537702,26811.99982,0.646214968,0.390691489,4
2063,-0.6,34.15,2013,80,3114.57251,0.63623402,0.131796136,2,1539367,3114.572505,0.63623402,0.131796136,2
2067,-0.6,34.15,2013,93,3114.57251,0.63623402,0.131796136,2,1539367,3114.572505,0.63623402,0.131796136,2
83,-0.72861,34.36472,2016,61,9507.708984,0.666806039,0.249439746,3,1544415,9507.709135,0.666806039,0.249439746,3
87,-0.72861,34.36472,2016,73,9507.708984,0.666806039,0.249439746,3,1544415,9507.709135,0.666806039,0.249439746,3
84,-0.76666,34.6,2016,69,19322.51758,0.636705675,0.264570892,3,1546102,19322.51734,0.636705675,0.264570892,3
86,-0.76666,34.6,2016,73,19322.51758,0.636705675,0.264570892,3,1546102,19322.51734,0.636705675,0.264570892,3
1049,-0.76666,34.6,2014,34,19322.51758,0.636705675,0.264570892,3,1546102,19322.51734,0.636705675,0.264570892,3
873,-0.81931,29.72745,2015,9,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
876,-0.81931,29.72745,2015,22,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
878,-0.81931,29.72745,2015,33,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
880,-0.81931,29.72745,2015,51,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
2595,-0.81931,29.72745,2013,27,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
2596,-0.81931,29.72745,2013,27,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
2597,-0.81931,29.72745,2013,31,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
2598,-0.81931,29.72745,2013,31,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
2609,-0.81931,29.72745,2013,53,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
2610,-0.81931,29.72745,2013,53,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
2617,-0.81931,29.72745,2013,61,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
2618,-0.81931,29.72745,2013,61,8507.118164,0.681119225,0.047776047,1,1547666,8507.117921,0.681119225,0.047776047,1
1939,-0.843354,34.157367,2013,55,2735.529785,0.665327914,0.21112816,3,1549453,2735.529691,0.665327914,0.21112816,3
1955,-0.843354,34.157367,2013,70,2735.529785,0.665327914,0.21112816,3,1549453,2735.529691,0.665327914,0.21112816,3
2072,-0.844761,34.158136,2013,95.5,2735.529785,0.665327914,0.21112816,3,1549453,2735.529691,0.665327914,0.21112816,3
1938,-0.84638,35.53611,2013,55,6597.603027,0.498150418,0.07674592,1,1549486,6597.603165,0.498150418,0.07674592,1
1953,-0.84638,35.53611,2013,70,6597.603027,0.498150418,0.07674592,1,1549486,6597.603165,0.498150418,0.07674592,1
88,-0.951823,34.512917,2016,75,9599.575195,0.647000444,0.17590791,2,1552824,9599.57493,0.647000444,0.17590791,2
90,-0.951823,34.512917,2016,85,9599.575195,0.647000444,0.17590791,2,1552824,9599.57493,0.647000444,0.17590791,2
1057,-0.946967,34.538704,2014,67,9599.575195,0.647000444,0.17590791,2,1552824,9599.57493,0.647000444,0.17590791,2
724,-1.30364,30.3187,2015,92,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
730,-1.30364,30.3187,2015,80,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
731,-1.30364,30.3187,2015,81,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
2325,-1.30364,30.3187,2013,74,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
2326,-1.30364,30.3187,2013,74,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
2327,-1.30364,30.3187,2013,76,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
2328,-1.30364,30.3187,2013,76,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
2329,-1.30364,30.3187,2013,76,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
2330,-1.30364,30.3187,2013,76,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
2340,-1.30364,30.3187,2013,82,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
2343,-1.30364,30.3187,2013,82,4809.619629,0.654472287,0.032447111,1,1567852,4809.619725,0.654472287,0.032447111,1
2295,-1.4459,30.252,2013,57,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
2296,-1.4459,30.252,2013,57,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
2309,-1.4459,30.252,2013,66,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
2310,-1.4459,30.252,2013,66,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
2338,-1.4459,30.252,2013,81,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
2339,-1.4459,30.252,2013,81,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
2341,-1.4459,30.252,2013,82,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
2342,-1.4459,30.252,2013,82,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
2367,-1.444722,30.2556,2013,57,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
2379,-1.444722,30.2556,2013,66,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
2391,-1.444722,30.2556,2013,81,13151.41699,0.66886117,0.022583328,1,1572894,13151.41653,0.66886117,0.022583328,1
196,-1.5,33.8,2016,100,25234.30469,0.693050961,0.132670224,2,1574660,25234.30486,0.693050961,0.132670224,2
197,-1.5,33.8,2016,97,25234.30469,0.693050961,0.132670224,2,1574660,25234.30486,0.693050961,0.132670224,2
804,-1.5,33.8,2015,60,25234.30469,0.693050961,0.132670224,2,1574660,25234.30486,0.693050961,0.132670224,2
822,-1.5,33.8,2015,81,25234.30469,0.693050961,0.132670224,2,1574660,25234.30486,0.693050961,0.132670224,2
1472,-1.5,33.8,2014,95,25234.30469,0.693050961,0.132670224,2,1574660,25234.30486,0.693050961,0.132670224,2
1473,-1.5,33.8,2014,99,25234.30469,0.693050961,0.132670224,2,1574660,25234.30486,0.693050961,0.132670224,2
2551,-1.5,33.8,2013,75,25234.30469,0.693050961,0.132670224,2,1574660,25234.30486,0.693050961,0.132670224,2
2572,-1.5,33.8,2013,100,25234.30469,0.693050961,0.132670224,2,1574660,25234.30486,0.693050961,0.132670224,2
2573,-1.5,33.8,2013,100,25234.30469,0.693050961,0.132670224,2,1574660,25234.30486,0.693050961,0.132670224,2
191,-1.5023,31.3916,2016,39,2401.534668,0.599705767,0.061052088,1,1576283,2401.534554,0.599705767,0.061052088,1
195,-1.5023,31.3916,2016,44,2401.534668,0.599705767,0.061052088,1,1576283,2401.534554,0.599705767,0.061052088,1
806,-1.5023,31.3916,2015,61,2401.534668,0.599705767,0.061052088,1,1576283,2401.534554,0.599705767,0.061052088,1
815,-1.5023,31.3916,2015,70,2401.534668,0.599705767,0.061052088,1,1576283,2401.534554,0.599705767,0.061052088,1
843,-1.510191,33.802046,2015,60,72509.39063,0.536636262,0.069035262,1,1576341,72509.39081,0.536636262,0.069035262,1
863,-1.510191,33.802046,2015,81.3,72509.39063,0.536636262,0.069035262,1,1576341,72509.39081,0.536636262,0.069035262,1
2369,-1.800786,30.503438,2013,78,6799.90625,0.780287006,0.018277854,1,1588029,6799.90606,0.780287006,0.018277854,1
2381,-1.800786,30.503438,2013,92,6799.90625,0.780287006,0.018277854,1,1588029,6799.90606,0.780287006,0.018277854,1
2393,-1.800786,30.503438,2013,90,6799.90625,0.780287006,0.018277854,1,1588029,6799.90606,0.780287006,0.018277854,1
2362,-2.00857,30.135835,2013,75,7237.646484,0.755250419,0.030038893,1,1596425,7237.646654,0.755250419,0.030038893,1
2374,-2.00857,30.135835,2013,97,7237.646484,0.755250419,0.030038893,1,1596425,7237.646654,0.755250419,0.030038893,1
2386,-2.00857,30.135835,2013,82,7237.646484,0.755250419,0.030038893,1,1596425,7237.646654,0.755250419,0.030038893,1
2363,-2.054672,29.605,2013,100,9759.441406,0.731933439,0.036615741,1,1598093,9759.441069,0.731933439,0.036615741,1
2375,-2.054672,29.605,2013,100,9759.441406,0.731933439,0.036615741,1,1598093,9759.441069,0.731933439,0.036615741,1
2387,-2.054672,29.605,2013,100,9759.441406,0.731933439,0.036615741,1,1598093,9759.441069,0.731933439,0.036615741,1
842,-2.165294,31.537419,2015,70,2586.981689,0.678709451,0.061603121,1,1601501,2586.98172,0.678709451,0.061603121,1
862,-2.165294,31.537419,2015,61.3,2586.981689,0.678709451,0.061603121,1,1601501,2586.98172,0.678709451,0.061603121,1
2292,-2.20333,29.56111,2013,90,10518.98828,0.748299071,0.033740763,1,1603135,10518.9883,0.748299071,0.033740763,1
2318,-2.20333,29.56111,2013,90,10518.98828,0.748299071,0.033740763,1,1603135,10518.9883,0.748299071,0.033740763,1
2334,-2.20333,29.56111,2013,80,10518.98828,0.748299071,0.033740763,1,1603135,10518.9883,0.748299071,0.033740763,1
2335,-2.20333,29.56111,2013,80,10518.98828,0.748299071,0.033740763,1,1603135,10518.9883,0.748299071,0.033740763,1
2344,-2.20333,29.56111,2013,85,10518.98828,0.748299071,0.033740763,1,1603135,10518.9883,0.748299071,0.033740763,1
2345,-2.20333,29.56111,2013,85,10518.98828,0.748299071,0.033740763,1,1603135,10518.9883,0.748299071,0.033740763,1
2350,-2.20333,29.56111,2013,88,10518.98828,0.748299071,0.033740763,1,1603135,10518.9883,0.748299071,0.033740763,1
2353,-2.20333,29.56111,2013,88,10518.98828,0.748299071,0.033740763,1,1603135,10518.9883,0.748299071,0.033740763,1
2282,-2.18,30.2239,2013,99,11668.9375,0.760048906,0.05548365,1,1603151,11668.93795,0.760048906,0.05548365,1
2283,-2.18,30.2239,2013,95,11668.9375,0.760048906,0.05548365,1,1603151,11668.93795,0.760048906,0.05548365,1
2284,-2.18,30.2239,2013,98,11668.9375,0.760048906,0.05548365,1,1603151,11668.93795,0.760048906,0.05548365,1
2285,-2.18,30.2239,2013,97,11668.9375,0.760048906,0.05548365,1,1603151,11668.93795,0.760048906,0.05548365,1
